https://job-boards.greenhouse.io/anthropic/jobs/4631822008	2026-04-06	Anthropic	Research Engineer / Scientist, Alignment Science
https://job-boards.greenhouse.io/anthropic/jobs/4610158008	2026-04-06	Anthropic	Research Engineer / Scientist, Alignment Science - London
https://job-boards.greenhouse.io/anthropic/jobs/5076477008	2026-04-06	Anthropic	Research Engineer / Scientist, Frontier Red Team (Cyber)
https://job-boards.greenhouse.io/anthropic/jobs/5076606008	2026-04-06	Anthropic	Research Engineer / Scientist, Societal Impacts
https://job-boards.greenhouse.io/anthropic/jobs/5061517008	2026-04-06	Anthropic	Research Engineer, Universes
https://job-boards.greenhouse.io/anthropic/jobs/4946308008	2026-04-06	Anthropic	Research Engineer, Virtual Collaborator (Cowork)
https://job-boards.greenhouse.io/anthropic/jobs/5068721008	2026-04-06	Anthropic	Revenue Systems Solution Architect
https://job-boards.greenhouse.io/anthropic/jobs/5101433008	2026-04-06	Anthropic	Security Architect, Applied AI 
https://job-boards.greenhouse.io/anthropic/jobs/4982193008	2026-04-06	Anthropic	Security Engineer, Detection & Response
https://job-boards.greenhouse.io/anthropic/jobs/5135098008	2026-04-06	Anthropic	Security Engineer Lead, Corporate Security
https://job-boards.greenhouse.io/anthropic/jobs/5105509008	2026-04-06	Anthropic	Security Engineer, Offensive Security
https://job-boards.greenhouse.io/anthropic/jobs/5153564008	2026-04-06	Anthropic	Security Labs Engineer
https://job-boards.greenhouse.io/anthropic/jobs/4595463008	2026-04-06	Anthropic	Security Software Engineer, Detection & Response Platform
https://job-boards.greenhouse.io/anthropic/jobs/5123039008	2026-04-06	Anthropic	Software Engineer, Account Abuse
https://job-boards.greenhouse.io/anthropic/jobs/4899511008	2026-04-06	Anthropic	Software Engineer, Android
https://job-boards.greenhouse.io/anthropic/jobs/4942024008	2026-04-06	Anthropic	Software Engineer, Beneficial Deployments 
https://job-boards.greenhouse.io/anthropic/jobs/5146261008	2026-04-06	Anthropic	Software Engineer, Billing Platform
https://job-boards.greenhouse.io/anthropic/jobs/4982198008	2026-04-06	Anthropic	Software Engineer, Business Technology 
https://job-boards.greenhouse.io/anthropic/jobs/4816198008	2026-04-06	Anthropic	Software Engineer, Claude Code
https://job-boards.greenhouse.io/anthropic/jobs/5168829008	2026-04-06	Anthropic	Software Engineer, Cloud Inference Safeguards
https://job-boards.greenhouse.io/anthropic/jobs/5108982008	2026-04-06	Anthropic	Software Engineer, Compute Efficiency
https://job-boards.greenhouse.io/anthropic/jobs/5063007008	2026-04-06	Anthropic	Software Engineer, Cybersecurity Products
https://job-boards.greenhouse.io/anthropic/jobs/4980420008	2026-04-06	Anthropic	Software Engineer, Desktop
https://job-boards.greenhouse.io/anthropic/jobs/4941996008	2026-04-06	Anthropic	Software Engineer, Enterprise AI Products
https://job-boards.greenhouse.io/anthropic/jobs/4667572008	2026-04-06	Anthropic	Software Engineer, Enterprise Foundations
https://job-boards.greenhouse.io/anthropic/jobs/5109273008	2026-04-06	Anthropic	Software Engineer, Human Data Interface
https://job-boards.greenhouse.io/anthropic/jobs/5111745008	2026-04-06	Anthropic	Software Engineer, Inference Deployment
https://job-boards.greenhouse.io/anthropic/jobs/4572744008	2026-04-06	Anthropic	Software Engineer, iOS
https://job-boards.greenhouse.io/anthropic/jobs/4926242008	2026-04-06	Anthropic	Software Engineer, ML Networking
https://job-boards.greenhouse.io/anthropic/jobs/4955107008	2026-04-06	Anthropic	Software Engineer, Platform
https://job-boards.greenhouse.io/anthropic/jobs/4902636008	2026-04-06	Anthropic	Software Engineer, Public Sector
https://job-boards.greenhouse.io/anthropic/jobs/4951844008	2026-04-06	Anthropic	Software Engineer, Safeguards
https://job-boards.greenhouse.io/anthropic/jobs/5074908008	2026-04-06	Anthropic	Software Engineer, Safeguards Infrastructure 
https://job-boards.greenhouse.io/anthropic/jobs/5083039008	2026-04-06	Anthropic	Software Engineer, Sandboxing
https://job-boards.greenhouse.io/anthropic/jobs/5025591008	2026-04-06	Anthropic	Software Engineer, Sandboxing (Systems)
https://job-boards.greenhouse.io/anthropic/jobs/5098506008	2026-04-06	Anthropic	Software Engineer, Windows (Claude Code)
https://job-boards.greenhouse.io/anthropic/jobs/5117581008	2026-04-06	Anthropic	Solutions Architect, Applied AI
https://job-boards.greenhouse.io/anthropic/jobs/5076109008	2026-04-06	Anthropic	Solutions Architect, Applied AI
https://job-boards.greenhouse.io/anthropic/jobs/5117589008	2026-04-06	Anthropic	Solutions Architect, Applied AI
https://job-boards.greenhouse.io/anthropic/jobs/5062712008	2026-04-06	Anthropic	Solutions Architect, Applied AI (Beneficial Deployments)
https://job-boards.greenhouse.io/anthropic/jobs/5146028008	2026-04-06	Anthropic	Solutions Architect, Applied AI (Beneficial Deployments)
https://job-boards.greenhouse.io/anthropic/jobs/5124533008	2026-04-06	Anthropic	Solutions Architect, Applied AI (Creatives)
https://job-boards.greenhouse.io/anthropic/jobs/5065835008	2026-04-06	Anthropic	Solutions Architect, Applied AI (Digital Native Business)
https://job-boards.greenhouse.io/anthropic/jobs/5079540008	2026-04-06	Anthropic	Solutions Architect, Applied AI (Federal Civilian)
https://job-boards.greenhouse.io/anthropic/jobs/5140405008	2026-04-06	Anthropic	Solutions Architect, Applied AI (Government Technology)
https://job-boards.greenhouse.io/anthropic/jobs/4977626008	2026-04-06	Anthropic	 Solutions Architect, Applied AI (Industries)
https://job-boards.greenhouse.io/anthropic/jobs/4977624008	2026-04-06	Anthropic	 Solutions Architect, Applied AI (Industries)
https://job-boards.greenhouse.io/anthropic/jobs/4461444008	2026-04-06	Anthropic	Solutions Architect, Applied AI (Industries)
https://job-boards.greenhouse.io/anthropic/jobs/5031670008	2026-04-06	Anthropic	Solutions Architect, Applied AI (Industries)
https://job-boards.greenhouse.io/anthropic/jobs/5079511008	2026-04-06	Anthropic	Solutions Architect, Applied AI (National Security)
https://job-boards.greenhouse.io/anthropic/jobs/4968059008	2026-04-06	Anthropic	Solutions Architect, Applied AI (Startups)
https://job-boards.greenhouse.io/anthropic/jobs/5057258008	2026-04-06	Anthropic	Solutions Architect, Applied AI (Startups)
https://job-boards.greenhouse.io/anthropic/jobs/5140403008	2026-04-06	Anthropic	Solutions Architect, Applied AI (State and Local Government, West)
https://job-boards.greenhouse.io/anthropic/jobs/5126080008	2026-04-06	Anthropic	Solutions Architect, National Security
https://job-boards.greenhouse.io/anthropic/jobs/5152348008	2026-04-06	Anthropic	Sr. Software Engineer, Inference
https://job-boards.greenhouse.io/anthropic/jobs/5169670008	2026-04-06	Anthropic	Strategic Deals Lead, Compute & Infrastructure
https://job-boards.greenhouse.io/anthropic/jobs/5125912008	2026-04-06	Anthropic	Supply Chain Lead, Data Center Infrastructure
https://job-boards.greenhouse.io/anthropic/jobs/5074937008	2026-04-06	Anthropic	Threat Collections Engineer
https://job-boards.greenhouse.io/anthropic/jobs/4720576008	2026-04-06	Anthropic	TPU Kernel Engineer
https://job-boards.greenhouse.io/anthropic/jobs/5026097008	2026-04-06	Anthropic	UI Software Engineer, Claude.ai Consumer Product 
https://jobs.lever.co/mistral/b56f6523-b7d2-47a3-abe6-2c793c7672fc	2026-04-06	Mistral AI	AI Developer Advocate
https://jobs.lever.co/mistral/fd865fe4-7344-43b0-9d8d-600e8b366725	2026-04-06	Mistral AI	AI Developer Advocate
https://jobs.lever.co/mistral/3e8b03e7-ff33-4cd1-8042-90b7ac3c4683	2026-04-06	Mistral AI	AI Developer Relations Engineer - Singapore
https://jobs.lever.co/mistral/c79ff8ed-6689-4dda-aec6-979a5dc767d0	2026-04-06	Mistral AI	AI Engineer, Product
https://jobs.lever.co/mistral/aceffeba-c4e9-4b3b-adff-e7e78b986c5c	2026-04-06	Mistral AI	Applied AI Engineer, Fullstack Software Engineer - EMEA
https://jobs.lever.co/mistral/3d9a6ece-1f8c-4e0b-a275-fde6300ed1f8	2026-04-06	Mistral AI	Applied AI, AI Engineer for Mistral
https://jobs.lever.co/mistral/e0db3860-0a80-47a8-958a-f8e62f3bb59c	2026-04-06	Mistral AI	Applied AI, Evaluation Engineer
https://jobs.lever.co/mistral/77f6fd1b-65cf-45d8-9b68-594c62732f62	2026-04-06	Mistral AI	Applied AI, Forward Deployed Machine Learning Engineer - EMEA
https://jobs.lever.co/mistral/a73cb128-b07e-437c-b82d-57b06661c52b	2026-04-06	Mistral AI	Applied AI, Forward Deployed Machine Learning Engineer - Montreal
https://jobs.lever.co/mistral/cb2137e6-d6b1-47d7-8450-6370a61f2b79	2026-04-06	Mistral AI	Applied AI, Forward Deployed Machine Learning Engineer - Morocco
https://jobs.lever.co/mistral/6fc7ccb5-47bb-4eab-aea0-55929403315d	2026-04-06	Mistral AI	Applied AI, Forward Deployed Machine Learning Engineer- Singapore
https://jobs.lever.co/mistral/ebfdc0da-13fd-4ae9-9861-bedb5ff493ea	2026-04-06	Mistral AI	Applied AI, Technical Lead - Forward Deployed AI Engineer
https://jobs.lever.co/mistral/e2cf255f-49c8-4630-afe0-7f665f51f01f	2026-04-06	Mistral AI	Applied AI, Technical Lead, Forward Deployed AI Engineer - EMEA
https://jobs.lever.co/mistral/042d7b29-279b-48e2-a44b-c7bdc3180dab	2026-04-06	Mistral AI	Applied AI, Technical Lead, Forward Deployed AI Engineer - Montreal
https://jobs.lever.co/mistral/b7ae8fc4-5779-4ad2-8f5b-632b4d9498cf	2026-04-06	Mistral AI	Applied Scientist / Research Engineer - EMEA
https://jobs.lever.co/mistral/825819e9-dc32-4eb5-9d9b-1b8dbbcb1496	2026-04-06	Mistral AI	Applied Scientist / Research Engineer - Multimodal (Come to Singapore)
https://jobs.lever.co/mistral/c41d9d9e-f0ea-4621-a4a9-3f10dfa9ae84	2026-04-06	Mistral AI	Applied Scientist / Research Engineer - Singapore
https://jobs.lever.co/mistral/426ef8c0-eb26-4004-a690-f33c62b445a7	2026-04-06	Mistral AI	Applied Scientist / Research Engineer (Internship)
https://jobs.lever.co/mistral/4d689780-4995-4fe5-9b7e-e8c28a180397	2026-04-06	Mistral AI	Associate AI Deployment Strategist
https://jobs.lever.co/mistral/94a331c8-0ddf-4e88-a6ad-7a70c212e0fa	2026-04-06	Mistral AI	CyberSecurity Engineer, DevSecOps
https://jobs.lever.co/mistral/6f7f6e7a-3dc4-430b-8957-a64450a10066	2026-04-06	Mistral AI	Cybersecurity Engineer, SIEM
https://jobs.lever.co/mistral/f9782b09-ca3c-4bfc-ba7a-349551ef9a82	2026-04-06	Mistral AI	CyberSecurity Engineer, SOC Analyst
https://jobs.lever.co/mistral/c9b75928-dd48-4432-b6f1-fc0b24e51657	2026-04-06	Mistral AI	CyberSecurity Team Lead, Infrastructure and Application
https://jobs.lever.co/mistral/6f28da96-76f9-44bb-9b85-4e3519fde6d4	2026-04-06	Mistral AI	Data/Analytics Engineer
https://jobs.lever.co/mistral/ddf7bcbb-e223-4768-a553-6e95df472cf7	2026-04-06	Mistral AI	Datacenter Hardware Engineer, HPC
https://jobs.lever.co/mistral/d87ba0cc-010c-4237-a04f-dae2481cb59f	2026-04-06	Mistral AI	Developer Education Lead
https://jobs.lever.co/mistral/e0859107-d3ef-47ea-b128-06ab832fe728	2026-04-06	Mistral AI	Engineering Team Lead, Cloud Deployments
https://jobs.lever.co/mistral/9f3f377e-c85c-4521-b0ea-52afbca2a5e4	2026-04-06	Mistral AI	Executive Assistant to the VP Engineering - Paris
https://jobs.lever.co/mistral/eaa62529-1f3a-4360-87b0-310ebd3715ce	2026-04-06	Mistral AI	Executive Assistant to VP of Engineering (Contractor)
https://jobs.lever.co/mistral/ea94b55b-58e1-437b-bf3d-07ed150308e3	2026-04-06	Mistral AI	Field Hardware Engineer, HPC
https://jobs.lever.co/mistral/1d8de5a6-9794-4919-9c43-b2494e6cfa0f	2026-04-06	Mistral AI	Infrastructure Solution Architect - EMEA
https://jobs.lever.co/mistral/01384cb8-1218-4116-a040-2c97eb1a300b	2026-04-06	Mistral AI	Infrastructure Solution Architect - US
https://jobs.lever.co/mistral/bd69355b-9159-4bad-b52d-b71110e65090	2026-04-06	Mistral AI	Legal Tech & Ops Associate (IP & Licensing Business)
https://jobs.lever.co/mistral/aef81704-b44b-4a42-bdb0-a895cf709df6	2026-04-06	Mistral AI	M&A Tech Engineer
https://jobs.lever.co/mistral/ef4c26fc-3fdb-4dd2-a64e-95264ee769dd	2026-04-06	Mistral AI	Machine Learning Engineer, Open-Source Software - Paris/London
https://jobs.lever.co/mistral/4337cebc-b951-4528-98f8-ebcb45db5645	2026-04-06	Mistral AI	Model Behavior Architect
https://jobs.lever.co/mistral/6857fa38-ce30-4513-9930-acf7d78d42ed	2026-04-06	Mistral AI	Network Engineer, HPC - Paris Region
https://jobs.lever.co/mistral/dfb77ba1-727b-454e-a323-e6e0eafec561	2026-04-06	Mistral AI	Partner Solution Architect - EMEA
https://jobs.lever.co/mistral/ef744f52-3ceb-42f1-84f6-1c8bde220eb1	2026-04-06	Mistral AI	Research Engineer - Robotics
https://jobs.lever.co/mistral/bada0014-0f32-4370-b55f-81c5595c7339	2026-04-06	Mistral AI	Research Engineer, Machine Learning
https://jobs.lever.co/mistral/07447e1d-7900-46d4-b61b-186f2f76847f	2026-04-06	Mistral AI	Research Engineer, Machine Learning - Paris/London/Zurich/Warsaw
https://jobs.lever.co/mistral/df0d75c1-97ef-4e50-85e6-0ffd8f5b7d7c	2026-04-06	Mistral AI	Research Platform Engineer - Paris/London
https://jobs.lever.co/mistral/6e16e4fa-a60b-4270-a815-06b0450fb597	2026-04-06	Mistral AI	Site Reliability Engineer
https://jobs.lever.co/mistral/7ed41b1c-4eb1-4e02-bd15-717e86222a0d	2026-04-06	Mistral AI	Software Engineer (Contractor)
https://jobs.lever.co/mistral/305432ef-27ac-4012-a893-a662813ac6e9	2026-04-06	Mistral AI	Software Engineer,  Frontend
https://jobs.lever.co/mistral/77b8339f-da37-4f38-b554-1d154f72ca8f	2026-04-06	Mistral AI	Software Engineer, Backend (London)
https://jobs.lever.co/mistral/e76d2957-2bf6-4d8f-90a2-29bf9a927823	2026-04-06	Mistral AI	Software Engineer, Backend (Paris)
https://jobs.lever.co/mistral/4db39406-fcec-4f12-abc1-42ecaa50d84f	2026-04-06	Mistral AI	Software Engineer, Cloud Deployments
https://jobs.lever.co/mistral/31364497-4081-454a-b50c-12d15daf6876	2026-04-06	Mistral AI	Software Engineer, Deployment Infrastructure
https://jobs.lever.co/mistral/c9e16eb0-0cb9-423d-8495-a96d10782622	2026-04-06	Mistral AI	Software Engineer, DevEx
https://jobs.lever.co/mistral/18be2b70-c05d-48e4-82ac-e5cb462c96c0	2026-04-06	Mistral AI	Software Engineer, DevOps, Research Platform
https://jobs.lever.co/mistral/3eef7a1f-cd9d-430e-ac67-9d52534c346a	2026-04-06	Mistral AI	Software Engineer, Enterprise Agents
https://jobs.lever.co/mistral/70d5293a-9183-40d9-874a-cc08a14d5de6	2026-04-06	Mistral AI	Software Engineer, Knowledge and Search
https://jobs.lever.co/mistral/03918386-cb56-4e4d-afa8-1f8b7676a4a6	2026-04-06	Mistral AI	Software Engineer, QA
https://jobs.lever.co/mistral/41262cfd-5a86-4645-b059-1de4ee9b9ccb	2026-04-06	Mistral AI	Talent Acquisition (Engineering/Product/GTM/ Science) - EMEA
https://jobs.lever.co/mistral/942f8627-3079-416b-a2a7-bf651b336acb	2026-04-06	Mistral AI	Technical Marketing Engineer
https://jobs.lever.co/mistral/a228ac73-62f1-4a2a-8afe-5070f445143f	2026-04-06	Mistral AI	Technical Support Engineer - Use Cases
https://jobs.lever.co/mistral/f00a13aa-61f1-4c56-993c-20846adc2b15	2026-04-06	Mistral AI	Technical Support Engineer – On-Premise
https://jobs.lever.co/mistral/c96bf665-7d73-406b-8d8f-ddf8df5d160f	2026-04-06	Mistral AI	Web Crawling Engineer
https://jobs.ashbyhq.com/railway/b8072f95-043f-404d-a313-f0bdf8dd3c81	2026-04-06	Railway	Infrastructure Engineer
https://jobs.ashbyhq.com/railway/7d42f0e8-15a5-453d-8992-9e8638846077	2026-04-06	Railway	Developer Relations
https://jobs.ashbyhq.com/railway/fe33d49c-3502-4d73-80fc-c2c260576846	2026-04-06	Railway	Solution Engineer
https://jobs.ashbyhq.com/railway/541836a1-6d3f-47bf-845f-5f48fe547568	2026-04-06	Railway	Infra Engineer - Datacenters
https://boards.greenhouse.io/cloudflare/jobs/7560306?gh_jid=7560306	2026-04-06	Cloudflare	AI Engineer
https://boards.greenhouse.io/cloudflare/jobs/7649684?gh_jid=7649684	2026-04-06	Cloudflare	Analytics Engineer, FinTech
https://boards.greenhouse.io/cloudflare/jobs/7525971?gh_jid=7525971	2026-04-06	Cloudflare	Application Performance and Security Solutions Engineer
https://boards.greenhouse.io/cloudflare/jobs/7185996?gh_jid=7185996	2026-04-06	Cloudflare	Application Security Engineer
https://boards.greenhouse.io/cloudflare/jobs/7383015?gh_jid=7383015	2026-04-06	Cloudflare	Consultant, Developer Platform
https://boards.greenhouse.io/cloudflare/jobs/7383013?gh_jid=7383013	2026-04-06	Cloudflare	Consultant, Developer Platform
https://boards.greenhouse.io/cloudflare/jobs/7547552?gh_jid=7547552	2026-04-06	Cloudflare	Customer Solutions Engineer
https://boards.greenhouse.io/cloudflare/jobs/7612243?gh_jid=7612243	2026-04-06	Cloudflare	Customer Solutions Engineer
https://boards.greenhouse.io/cloudflare/jobs/7504381?gh_jid=7504381	2026-04-06	Cloudflare	Customer Solutions Engineer
https://boards.greenhouse.io/cloudflare/jobs/7339081?gh_jid=7339081	2026-04-06	Cloudflare	Customer Solutions Engineer
https://boards.greenhouse.io/cloudflare/jobs/7610303?gh_jid=7610303	2026-04-06	Cloudflare	Customer Solutions Engineer 
https://boards.greenhouse.io/cloudflare/jobs/7610334?gh_jid=7610334	2026-04-06	Cloudflare	Customer Solutions Engineer 
https://boards.greenhouse.io/cloudflare/jobs/7667911?gh_jid=7667911	2026-04-06	Cloudflare	Customer Solutions Engineer, ANZ
https://boards.greenhouse.io/cloudflare/jobs/7758279?gh_jid=7758279	2026-04-06	Cloudflare	Customer Solutions Engineer Intern (Summer 2026)
https://boards.greenhouse.io/cloudflare/jobs/7495512?gh_jid=7495512	2026-04-06	Cloudflare	Customer Solutions Engineer - Mandarin or Cantonese Speaking
https://boards.greenhouse.io/cloudflare/jobs/7249558?gh_jid=7249558	2026-04-06	Cloudflare	Database Reliability Engineer
https://boards.greenhouse.io/cloudflare/jobs/7535803?gh_jid=7535803	2026-04-06	Cloudflare	Data Center DCIM Program Leader - Infrastructure Operations
https://boards.greenhouse.io/cloudflare/jobs/7736431?gh_jid=7736431	2026-04-06	Cloudflare	Data Center Infrastructure Management (DCIM) Administrator - Infrastructure Operations
https://boards.greenhouse.io/cloudflare/jobs/7374706?gh_jid=7374706	2026-04-06	Cloudflare	Data Engineer Intern (Summer 2026)
https://boards.greenhouse.io/cloudflare/jobs/7449149?gh_jid=7449149	2026-04-06	Cloudflare	Design Engineer, Radar
https://boards.greenhouse.io/cloudflare/jobs/7489019?gh_jid=7489019	2026-04-06	Cloudflare	Detection & Mitigation Engineer
https://boards.greenhouse.io/cloudflare/jobs/7354868?gh_jid=7354868	2026-04-06	Cloudflare	Developer Educator, Pages/Workers
